sha256,changwat,constituency,polling_station,amphoe,tambon,choice_number,choice_name,choice_label,votes,ballots_valid,station_vote_share,turnout_rate,invalid_rate,validation_passed
76917851712e75be04a94cc74c6fc61340079f9053797d65e76f2ccea41a627c,ลำปาง,1,9,เพื่อ,ทุ่งฝาย,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,105,271,0.3874538745387454,0.7420924574209246,0.036065573770491806,True
a220923a9b94f52e1ad75e6ba324a77ceaeb6522938959ab5c9798a00d0100dd,ลำปาง,1,15,ห้าชนิด,เมืองฮาว,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,105,328,0.3201219512195122,0.7906976744186046,4.647058823529412,False
c8b35a791b99e8c98273adf6ea641578dc450a24ed15ccd1da7ae5151caca1b2,ลำปาง,1,4,เมืองอำนาจ,ปุณฑิตพิมพา,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,104,246,0.42276422764227645,0.6357308584686775,0.07664233576642336,False
3b6dffaa888ccd263e36e97f94ce5a6fa0b916a9de58b9f58fa78070230b3550,ลำปาง,1,6,ห้องพักอาศัย,หนองหล่ม,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,104,244,0.4262295081967213,0.7794117647058824,0.011320754716981131,True
b9440919dbdda86c4f12ae51af871557a7d92c2e6f9a621e185512a28ee81fb7,ลำปาง,1,6,เมือง,โนนม่วง,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,103,218,0.4724770642201835,1.1609756097560975,0.02100840336134454,True
2da73374d7e953b1988ad7adc377c600d2db4153f4825beacfce131df8505abc,ลำปาง,1,44,ลำปาง,สยาม อิชิตุโย,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,102,238,0.42857142857142855,1.1476997578692494,0.014767932489451477,False
9a627c19a84bc713296a4d304ee902ff3c54107ddc383a0b58d8abc67b5b2678,ลำปาง,1,3,เมืองลำปาง,เวียงเหนือ,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,102,273,0.37362637362637363,0.651356993736952,0.04487179487179487,False
15d674eaca1d5182cd5a262c7d200cc84a5b4d801fd94c4b2d55197bae0fbf4e,ลำปาง,1,43,เมืองเชียงใหม่,สวนจิ๋ม,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,102,222,0.4594594594594595,0.7333333333333333,0.01893939393939394,False
a6de175b0bb4495b004ccea0ee56115603d7fc6b888b7b3f06b7295ae90b722a,ลำปาง,1,5,ห้ามฉ้อจารย์,หนองหล่ม,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,102,199,0.5125628140703518,0.7737226277372263,0.018867924528301886,True
d29e3fe55f2f004ffd4185d701772408af5169d6c04ebc71838412223e440eb1,ลำปาง,1,15,เมือง,มาน้ำเมือง,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,101,196,0.5153061224489796,0.739413680781759,0.08370044052863436,True
857741a8bfb252a290fabb4c96223cd3f66c275da05af37d177cac2dbe7d4f82,ลำปาง,1,3,เมืองลำปาง,น้ำค่ำ,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,101,230,0.4391304347826087,0.7194444444444444,0.0888030888030888,True
5a4d99e831ad330144ff9e7eef91bf84d5c0504e2fcb6bb49db1cdd43c178147,ลำปาง,1,43,เมือง,สบค.,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,101,245,0.4122448979591837,0.6214442013129103,0.045774647887323945,False
4b2e389c14a7b276992969d124a92f24340368cd6593c079242db6692de60b9d,ลำปาง,1,10,เขตเลือกตั้งที่ 1,สำนักอิ่ม,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,101,211,0.4786729857819905,0.6929347826086957,0.06274509803921569,False
4cf43ebce0b42f0faeb63049a7f4f9bac23ba3de432ae2edb075ef345ff5492c,ลำปาง,1,2,เมืองลำปาง,ยุทธนาพิมพา,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,99,352,0.28125,0.797962648556876,0.05531914893617021,False
df061997468f61cf78fe87e11b10b1fde0cbe16837f60c288a804ce6b7ab80c3,ลำปาง,1,3,อำเภอ/เขต เมืองฯ,ตำบล/แขวง/เทอมบาล เลื่อนมา,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,99,299,0.3311036789297659,1.2195121951219512,0.024,False
abdc44f09f988fb3757ea78464500146cf663fd223f94cfd4b6d0f25930b90bd,ลำปาง,1,12,เมืองลำปาง,เจียงเหนือ,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,99,249,0.39759036144578314,0.7073170731707317,0.07241379310344828,False
d0d276a5881e56195378ed805ae222aad4d4bbc5bbd2b8807b767fd13a31307b,ลำปาง,1,7,เมือง,นิคมพัฒนา,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,99,219,0.4520547945205479,0.7564935064935064,0.02575107296137339,False
bd84421c37ad0ff90ccc57fd52818b959b6b05e24fad987184d9d34d5a66b08e,ลำปาง,1,11,เพียง,ฟ้าแลอิม,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,98,239,0.4100418410041841,1.1691919191919191,0.032397408207343416,False
d66c6a5e546280231950978436195497af680eb23efff74043c1cba0503eb1f7,ลำปาง,1,3,เมือง,หิมพานยา,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,98,278,0.35251798561151076,0.6643990929705216,0.04778156996587031,False
5d21724c8cb82ada5913ccaf79d787896fc24f0d850cbc5583c1c6b29ecf6907,ลำปาง,1,29,เมือง,นครลำปาง,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,97,199,0.48743718592964824,0.6376404494382022,0.01762114537444934,False
b5a81efbb1e9960258e880af298ca05cdb2f8fa8a55e56aa3b8c3e55335735e2,ลำปาง,1,4,เมืองลำปาง,ป้อมยิ้ม,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,97,168,0.5773809523809523,0.7647058823529411,0.02197802197802198,True
6594b016f5f01beb35646943f9d50fcd37492a39ced3f88d4a39c7436e3f0c8a,ลำปาง,1,4,............,นางลตร,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,97,202,0.4801980198019802,0.6900584795321637,0.05084745762711865,False
a7f1cfd116ff6372850c3223aa9b99fa2811eb7948f359da614c01dde123e1c8,ลำปาง,1,2,อำเภอ/เขต เมืองฯ,หมู่ที่ 2,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,94,232,0.4051724137931034,0.7139107611548556,0.03308823529411765,False
2ab1459231cb0d303f4c27214d89994b763d6da481bcc3a47b80570cdccd07e6,ลำปาง,1,53,เมือง,704,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,94,201,0.46766169154228854,0.5822102425876011,0.018518518518518517,False
1562c75d5e8fe43b1a13fabfb73108b2c6565b7cd8857c4f075e1857af4f9375,ลำปาง,1,7,หัวเมือง,แม่สิม,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,91,222,0.4099099099099099,0.6166666666666667,0.05855855855855856,False
959a20db48daf8077e00d117eae8f4dcd45a0338b2ce51e14505fc0de334015f,ลำปาง,1,9,เขตเลือกตั้งที่ ๑๑,มูลนายพิชชา,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,91,248,0.36693548387096775,0.7473118279569892,0.050359712230215826,False
0f1740d31cce64e03953230a0ca7aa989279db4f6e95df431a222e37d3b9c28d,ลำปาง,1,3,เมือง,ม่อแร้ง,7,นางสาวอมลยา เจนตวนิชย์,พรรคประชาธิปัตย์,90,168,0.5357142857142857,0.6980392156862745,0.028089887640449437,False
bfb7b7e11895acff18acaaed319e57ea0b10e48c9c2ad18355b891495a715a21,ลำปาง,1,2,เมือง,หนองชัย,5,นายนริศ แสงบุญเรือง,พรรคไทยก้าวใหม่,90,368,0.24456521739130435,0.672082717872969,0.06813186813186813,False
4d85d62b548cec0226c925edb2726a57b8ccf43fb40c563230aee6ec59261606,ลำปาง,1,2,ห้างฉัตร,ออแก้ว,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,89,224,0.39732142857142855,0.7020057306590258,0.044897959183673466,True
ed11955ebb41a61387bea1dbe307659ae52fd3a5d3e49e3928df7a63db6ba2c2,ลำปาง,1,75,เมือง,ธมฺพ ไทยฯ,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,89,190,0.46842105263157896,0.7236024844720497,0.07296137339055794,False
dbc4c0b2a26746b4adddf8a34a0b0d25038c520ce54818e643cf87ab3a0a027e,ลำปาง,1,4,เมืองลำปาง,บ้านค่ำ,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,89,233,0.38197424892703863,0.0023923444976076554,19.0,False
ac28bb0ea1eb01f99b41aaa29e703d4b2d85c542ed5615fc258bc0d73f393274,ลำปาง,1,57,เมือง,พระบาท,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,88,204,0.43137254901960786,0.6095717884130982,0.0371900826446281,False
7d4746b9e480dbe7fe8fb38775157ae1994c26b31ba2017834d8ffa34a43f2ac,ลำปาง,1,15,เมือง,เกียวเหนือ,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,87,220,0.39545454545454545,0.6502463054187192,0.03787878787878788,False
2ae3b59e050a1b28211f9e2ca91938a6306c8537df7f41132edd1d89deb8922e,ลำปาง,1,46,เมือง,สบุ๋ย,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,87,178,0.4887640449438202,0.6086956521739131,0.02857142857142857,False
c576fcd82c65919f953222498bc8ec45f3f5f1144e32b3d72c658da0100b925f,ลำปาง,1,9,น้ำจุกรา,เมืองฯ,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,87,261,0.3333333333333333,0.7834224598930482,0.08873720136518772,False
371498078a21654a7df8224e56f03ae5fb2f62ef1e64a3ae7d7928d06efcfc8f,ลำปาง,1,9,หัวมิตร,นำมากล,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,86,235,0.3659574468085106,37.57142857142857,0.057034220532319393,False
de1595317f62d3b6c468e687ee89c7d8d59ae9b3ff2d39a417012fb4ee3a4214,ลำปาง,1,6,ช้างเผือก,6409,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,85,230,0.3695652173913043,0.726063829787234,0.06227106227106227,False
8391ff9c221cc18c2f4240c4ac87c7e554e6847af79d8f7c9680e8d0191e8b69,ลำปาง,1,42,เมือง,สุขุมวิทย์,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,85,258,0.32945736434108525,0.6825396825396826,0.027131782945736434,False
71a158eb5cd1e925ff8b5a4e8dd3818478c7a9e54b211e6986aaa017c26bc973,ลำปาง,1,14,เมือง,คันธงชัย,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,85,210,0.40476190476190477,0.636144578313253,0.11363636363636363,False
20762d806946911999df94d78fe0de728a12f4d10b29981942d7884063ba7915,ลำปาง,1,62,เมืองฯ,นครลำปาง,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,83,196,0.42346938775510207,0.06318681318681318,0.391304347826087,True
b48890935ef005801ebb7ac0a3b8f859962826b44313ec0727501ed090c04ca3,ลำปาง,1,13,เมือง,บ่อแล้ง,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,82,155,0.5290322580645161,0.6920152091254753,0.2967032967032967,False
910dfecc27ab4908868fb6525c916db8ff980fd27615b2355ad8f307fd489a18,ลำปาง,1,0,เมือง,หัวเรื่อง,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,81,159,0.5094339622641509,0.6171617161716172,0.0213903743315508,False
9d416107de5505b8edea183a653abf36a0d6ac1321d78dcb46e404ac95b76791,ลำปาง,1,6,อำเภอ/เขต กำแพงเพชร,เมืองฯ,1,นายอธิวัฒน์ ศรีไชยยานุพันธ์,พรรคคล้ายธรรม,80,180,0.4444444444444444,0.7458333333333333,0.055865921787709494,False
4d6b83632c1c83590b0d26cabc1eb15ea83d5c44c7e0920869387f19f0f980f5,ลำปาง,1,35,เมือง,สวนดอก,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,78,217,0.35944700460829493,0.6833333333333333,0.012195121951219513,False
5b135fd5e24b8d281c8484f4fa236c98cbac67aac906b0a9017ab34936e872f6,ลำปาง,1,4,เมืองไทย,มูลนายพิชชา,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,78,206,0.3786407766990291,0.7766666666666666,0.04721030042918455,False
a5f2c92675f20c17108253a3a0f965cec9d4ec22fc625da0afc6cf190a0db949,ลำปาง,1,11,ม่วงฉัตร,ปังยางคก,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,77,236,0.326271186440678,0.7335243553008596,0.0234375,False
b0edf5986081b865306b8ea5766fd5d252b4e029c520d8f792e26404ad24c81c,ลำปาง,1,4,เมือง,นิคมพัฒนา,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,76,190,0.4,8.0,0.037037037037037035,False
d1a36575a786ccd790044d64f554e2acfe68b5749975234930ebd32e21d81933,ลำปาง,1,58,เมือง,พระบาท,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,76,151,0.5033112582781457,0.6481481481481481,0.017142857142857144,False
163d8bc732dd29d365df9c5be6097b7a584b23122abad2c972cd79e8c7949203,ลำปาง,1,4,ห้างฉัตร,เมืองยาว,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,75,154,0.487012987012987,0.7521367521367521,0.056818181818181816,True
b6c27de612b9bf57ec0d9af6c5d308f55241cfb32af884bd21df29be372a0199,ลำปาง,1,10,เมืองลำปาง,คลองมิ้ว,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,72,148,0.4864864864864865,0.7568807339449541,0.03636363636363636,False
4f3bdb5e1ad369decbe230c5461942ffe0965828a3918a7e9d2f45d7909f06ff,ลำปาง,1,5,เมืองลำปาง,นิคมพัฒนา,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,70,142,0.49295774647887325,0.77,0.032467532467532464,False
04d0a0fa76437268a0165e269b910250aa3d20fa56cd43f5f5fc862fc0f15da6,ลำปาง,1,36,เมือง,สวนดอก,1,นายอธิวัฒน์ ศรีไชยยานุพันธ์,พรรคคล้ายธรรม,70,200,0.35,0.5934718100890207,0.045,False
2d6d2a78f9cdbfc9f11c711d7fb32cc37bfa1e7aa07df766031eb63574c07b7c,ลำปาง,1,2,เมือง,ม้านลิ่ม,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,70,124,0.5645161290322581,0.6634146341463415,0.029411764705882353,True
3618f3b07935ef129a9acf610a703b457c86568dbefd7ad2f71404aeb3c3551c,ลำปาง,1,12,เมือง,น่อแป๋ว,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,69,122,0.5655737704918032,0.7906976744186046,0.014705882352941176,False
348890fc7fcab2a13492cd8bc715a538b34ad4abeb17c175ca122e9435de3194,ลำปาง,1,3,ห้างฉัตร,ห้างฉัตร,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,68,164,0.4146341463414634,0.737037037037037,0.08040201005025126,False
c463128bf9261417d9dc86d0d486d594d8229bce9829d8fa63b85318d132a48c,ลำปาง,1,8,ห้างฉัตร,เพลิน,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,68,136,0.5,0.5592592592592592,0.033112582781456956,True
49e8d3bac27be1addf0c402e191bf1e4ea6240cbd714ae478056091132350493,ลำปาง,1,7,เมืองลำปาง,เชียงเหนือ,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,66,182,0.3626373626373626,0.6498422712933754,0.024271844660194174,False
5ae29c89724b8b047c66e3d48d8d40e13f065eec173bc11aa56460bd60087150,ลำปาง,1,13,เมืองลำปาง,นิคมพัฒนา,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,64,169,0.378698224852071,0.7184115523465704,0.08542713567839195,True
cdb45baa56078ed7bacb4ae64c8835211578eb2ebf61b3f5aeacbc1561bcc910,ลำปาง,1,10,เมือง,บ้านเป้า,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,63,132,0.4772727272727273,0.7156398104265402,0.31788079470198677,False
73a57c23d4c09bfd931b1257cfc93aa48d8ee9267baf47729960c5fee288dc30,ลำปาง,1,30,เมืองลำปาง,นครลำปาง,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,63,167,0.3772455089820359,0.584375,0.0106951871657754,False
bd9cfcc83b2b1663f0f97768394f4b7eb7eedfd6fd16faf1a27ff1023b912cc5,ลำปาง,1,12,เมืองฯ,นิคมพัฒนา,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,61,173,0.35260115606936415,0.7740585774058577,0.9351351351351351,False
9171d0a94aa2da15220713c306d803f80a67fb7bb3b6a77ba2c30e87fae4dfb0,ลำปาง,1,15,เมือง,คลองสอง,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,60,124,0.4838709677419355,7.428571428571429,0.07692307692307693,False
e0283cd4e2320bdd119236a8917f14ed6acf256f13c67c6afbb6b7bcb9e3c8b6,ลำปาง,1,8,เมือง,บุญหาดฟ้ามนา,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,60,228,0.2631578947368421,0.76,0.08333333333333333,False
47450f13216126e0d3bbeb2b9265713ab938b7363c7b53476e859481222362cf,ลำปาง,1,2,ห้างฉัตร,วอแก้ว,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,60,163,0.36809815950920244,0.8061674008810573,0.06557377049180328,True
586deaa6ef52fee3108931a68ca6570f7b8fee446e73221b15bdd45a9ea40454,ลำปาง,1,12,ปางจักร,เวียงตาล,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,59,142,0.4154929577464789,0.7086956521739131,0.06134969325153374,False
925b99b97c8d07f170c9764968c83e7087315c8e857170b23e2ee91e46d82893,ลำปาง,1,15,ห้างฉัตร,ป.ช.ค.,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,57,134,0.4253731343283582,0.78,0.04487179487179487,False
2d3c3b93c7614d3e9da1040641b15caf81e0c91ba24603feab824355df4f21a9,ลำปาง,1,13,เมือง,ม้านเข้า,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,51,120,0.425,0.71875,0.028985507246376812,False
f3099959cd5871b17d22dda8bf1a1159b94da4ce45fc6dee6b00b513dfa4accc,ลำปาง,1,8,เมืองลำปาง,บ่อแฮ๋ว หนองกะทิม,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,49,124,0.3951612903225806,0.7976190476190477,0.022388059701492536,False
d6fd703976729599c2855388657b1362038bcc78cd8054fa60f73eebdfedf0e7,ลำปาง,1,7,น้ำจืด,เมืองฯ,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,47,151,0.31125827814569534,0.7391304347826086,0.041176470588235294,False
c0efe625fc47439596c27bdddd45934dba23c583ce31975fcf9972d6605f32eb,ลำปาง,1,8,เมือง,นิคมพัฒนา,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,47,181,0.2596685082872928,0.8185328185328186,0.08018867924528301,False
485a4f6487bf6914fceb4af505c8a51aac273cd6ccf4acbce8b5279bdfe782c8,ลำปาง,1,4,กำแพงเมือง,เมืองกำแพงเพชร,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,46,76,0.6052631578947368,0.0,,False
f6b654f23de9a20843d4b57cb2dbf2034d19db2e668b1f4820e2952a34158434,ลำปาง,1,6,เมือง,บุญนาคพิทยา,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,43,100,0.43,0.8045112781954887,0.028037383177570093,False
7858339e0c53929496e2f002584eb3593946238d0ac729e02bcbc326a64ad1ff,ลำปาง,1,3,ฝั่งซ้าย,ม้านป่า,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,37,74,0.5,3.217391304347826,0.10810810810810811,False
881f8478e1a4c32e4b7b02be940b5b74c2b0abe905892b78db16d0765af6793a,ลำปาง,1,11,เมือง,นิคมพัฒนา,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,35,94,0.3723404255319149,0.7285714285714285,0.0196078431372549,False
fe401d0ad8d5e1b76e447924610c5eb6050821df4fe06ac5afc8d3ef6c4db3ff,ลำปาง,1,7,เมือง,สามเสนชัย,7,นางสาวอมลยา เจนตวนิชย์,พรรคประชาธิปัตย์,30,55,0.5454545454545454,1.5,0.16666666666666666,False
c23969de3763646f3d19207798722f8218f20339711c21b41b8fce172e1e15b4,ลำปาง,1,1,ลำปาง,เหรียญดุษฎี,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,21,68,0.3088235294117647,1.0,0.07954545454545454,False
59694acc0c8db29b66119e6d9dc7968edb3ad8de1fd90ddad7167771f4e9c15e,ลำปาง,1,3,เชียงใหม่,เวียงเหนือ,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,8,422,0.018957345971563982,0.6616231086657497,0.029106029106029108,False
fd6dfbcc8bc97132a8e9122d7653e0c24fc7394e117e759ba0e7bc83fd47a4d8,ลำปาง,1,7,เมือง,มานค่า,5,นายนริศ แสงบุญเรือง,พรรคไทยก้าวใหม่,0,349,0.0,0.6126543209876543,0.09319899244332494,False
f7f5874cdadc00284fd2dad3f3108e3902883c1eadc07871375fff1e4758ac91,ลำปาง,1,14,เมือง,นิคมพัฒนา,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,0,267,0.0,0.7292161520190024,0.06840390879478828,False
036e9e16eee28cfa08249f71df5309eaf66214daf3ccfc16af70d7ed43d66e9b,ลำปาง,1,14,เมือง,เขื่องเหนือ,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,0,200,0.0,0.6145251396648045,0.2590909090909091,False
026bc520371aa02d8850f4591fc02f918e074dcb52bbbcfccf3c2b329cea3b0d,ลำปาง,1,8,เมืองลำปาง,30,1,นายอธิวัฒน์ ศรีไชยยานุพันธ์,พรรคคล้ายธรรม,0,384,0.0,0.9914346895074947,0.18142548596112312,False
fe614a8c7f105e07fa0661bcb27896de1f643efb8122ec7f86541f397e933576,ลำปาง,1,11,เมือง,ม้านเป้า,1,นายอธิวัฒน์ ศรีไชยยานุพันธ์,พรรคคล้ายธรรม,0,188,0.0,0.7728937728937729,0.04265402843601896,False
5e61b82fe0143795b691c26d2c7ee499b4730f1da22032c6eac4f7bc3bdc4a9c,ลำปาง,1,74,เมืองฯ,ธมฟ,1,นายอธิวัฒน์ ศรีไชยยานุพันธ์,พรรคคล้ายธรรม,0,302,0.0,0.6565295169946332,0.04904632152588556,False
d202b0b49dec6ef57ea3b99a999ba697c27d72c68d3f6f44ccfde858eabbef3b,ลำปาง,1,71,เพื่อง,ธมห.,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,0,367,0.0,0.6475903614457831,0.030232558139534883,False
65c410a07494decd3a70d7b7036f193afb37dec6bc0d521f64eb1dfe0c171e0d,ลำปาง,1,4,เพิ่มลำปาง,ป่านคำ,7,นางสาวอมลยา เจนตวนิชย์,พรรคประชาธิปัตย์,0,231,0.0,1.9498607242339834,0.012857142857142857,False
049c9f74ec9652571bf1e6400aa1f9f19df0aef7e90bbc8957b17b84e816f297,ลำปาง,1,4,เมืองลำปาง,มอแซ็ค,3,นายชวนิต จันทรสุรินทร์,พรรคภูมิใจไทย,0,464,0.0,0.7273972602739726,0.02824858757062147,False
593b4119792da918ea5438e0af84be51673d85daf1a2c371a1f48cbb19842d02,ลำปาง,1,1,เมืองฯ,บ่อแล้ว,5,นายนริศ แสงบุญเรือง,พรรคไทยก้าวใหม่,0,359,0.0,0.7883895131086143,0.040380047505938245,False
6c7f86676fedd26b8329784d7de803f103e595efc238f0dfd0e9d341e426d722,ลำปาง,1,10,เมือง,นิคมพัฒนา,2,นายบุญเชิด พรมศร,พรรคโอกาสใหม่,0,162,0.0,0.749003984063745,0.05319148936170213,False
b51359796f2db407ef021ab13cd3752f01d6973d478084a2bd49065a848dde12,ลำปาง,1,2,เมืองลำปาง,หนองคาย,3,นายชวนิต จันทรสุรินทร์,พรรคภูมิใจไทย,0,281,0.0,0.6721311475409836,0.03048780487804878,False
88dd20ad6b1ca17bcb15bb65b7a2a240f248d00e9eb08c7a6d653584a745a541,ลำปาง,1,1,เมืองลำปาง,ท่าอิฐ,10,,,0,675,0.0,1.0,0.011842105263157895,False
cc929af275dabd5524d8089146088342e641ab78758187c86735e08070231e22,ลำปาง,1,15,เมืองลำปาง,ม่อแก้ว,2,นายบุญเชิด พรมศร,พรรคโอกาสใหม่,0,229,0.0,0.7959770114942529,0.036101083032490974,False
90e3b76127a1185f63dfa082b04a3b223f80c0911e4477be1ce3c1a234a1b4c8,ลำปาง,1,6,เมือง,เวียงเหนือ,4,นายกิตติกร โล่ห์สุนทร,พรรคเพื่อไทย,0,245,0.0,0.6300448430493274,0.02491103202846975,False
baf0ed3e20a8d225d0af5c89890cb44004232436fec926d171a80f80c9aef8c7,ลำปาง,1,80,เมือง,ฟอแฮ่,8,นางทิพา ปวีณาเสถียร,พรรคประชาชน,0,262,0.0,0.5965665236051502,0.025179856115107913,False
481e86f3371b3724ad41a9eff152f9bb22d7b93d3682aed17e1b9538a3a6a754,ลำปาง,1,25,เมืองพิมาย,หัวเมือง,5,นายนริศ แสงบุญเรือง,พรรคไทยก้าวใหม่,0,206,0.0,0.711764705882353,0.05371900826446281,False
11ae4f7d0e5d309a9587bdc34d701ad66943da25c4c8d55c97488a96ef47135c,ลำปาง,1,4,เมืองลำปาง,ทุ่มฟาย,3,นายชวนิต จันทรสุรินทร์,พรรคภูมิใจไทย,0,202,0.0,0.746875,0.04602510460251046,False
